"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"3.slr_ha",8,15,0.00903462542175956,0.00154926840874187,0.00874634456452638,0.00884762652011571,0.00046943358319493,0.00704137931034483,0.0134588572545443,0.00641747794419944,1.64308997568001,2.13949779832215,0.000400019383057502
"3.sck_glu",9,2,0,0,0,0,0,0,0,0,NA,NA,0
"3.sd_glu",10,15,0.0288500266427296,0.0774578855826029,0,0.013743245032695,0,0,0.25408821421591,0.25408821421591,2.07678117773457,2.71623898757876,0.0199995400595907
"3.sd_dc",11,15,0,0,0,0,0,0,0,0,NA,NA,0
"3.lspec",12,15,0.00325615488591353,0.012611033645815,0,0,0,0,0.048842323288703,0.048842323288703,3.13281319559889,8.38666666666667,0.00325615488591353
"3.feed_lu",13,2,15.726083964212,22.2400412252066,15.726083964212,15.726083964212,23.3154920853407,0,31.4521679284239,31.4521679284239,0,-2.75,15.726083964212
"3.homefeed_per",14,1,0,NA,0,0,0,0,0,0,NA,NA,NA
"3.cspec",15,15,0.996743845114086,0.012611033645815,1,1,0,0.951157676711297,1,0.048842323288703,-3.13281319559888,8.38666666666662,0.00325615488591353
"3.ifert_ha",16,15,173.146566988613,48.2966339655401,174.114498978945,176.466984725235,50.703328794064,52.0830298616169,251.044673539519,198.961643677902,-0.653727788328417,0.348667884766253,12.4701372684275
"3.arable_ha",17,15,0.879190174736247,0.0829302221839069,0.919113858835652,0.888015101065748,0.0456964575972258,0.67816091954023,0.965495387648757,0.287334468108527,-1.17561534106863,0.10175826284655,0.0214124912943702
"3.fodder_ha",18,15,0.0562364377626655,0.0438676286172042,0.0476795931341386,0.0503877553318112,0.0224476757869376,0,0.188505747126437,0.188505747126437,1.72044341999956,2.83629673006167,0.0113265730048029
"3.grass_ha",19,15,0.064099557619141,0.0730894220667715,0.0387170302832953,0.0541643233741638,0.0387025737279149,0,0.257357160422986,0.257357160422986,1.41641601860521,0.922763523443875,0.018871607629902
"3.rough_grazing_ha",20,12,0.0049261035122794,0.0154276198227005,0,0.000545126649725387,0,0,0.053661975650099,0.053661975650099,2.599923501237,5.30751431452211,0.00445357022879567
"3.wood_aua_p",21,15,0.0269901883636885,0.0377086392402142,0.000867258443016019,0.0228585013663861,0.00128579736761555,0,0.107692307692308,0.107692307692308,1.09264426850974,-0.260940515893119,0.00973632878569953
"3.fwood_aua_p",22,15,0.000266017583762287,0.00103028167170967,0,0,0,0,0.0039902637564343,0.0039902637564343,3.13281319559889,8.38666666666666,0.000266017583762287
"3.nue",23,12,1.13861666666667,0.449396196596223,1.0203,1.07842,0.21208593,0.6774,2.2018,1.5244,1.31887450171156,0.363468075677027,0.129729507538812
"3.farm_n_surplus",24,12,-5.96833333333333,44.0081330981886,-2.36,-2.946,32.854416,-106.26,64.1,170.36,-0.768865783688527,0.0715628773913237,12.704053745386
"3.dsecxx613*",25,15,17.5333333333333,29.3156873330564,1,14.3076923076923,0,1,76,75,1.11074048653357,-0.666045226258595,7.56927792157008
"3.dseczz612*",26,15,3.6,6.16209611832115,1,2.53846153846154,0,1,20,19,1.88300382557086,1.86111551028427,1.59104637626581
"3.outputinputlesssubsratio",27,15,1.240614,0.17640223997606,1.17052,1.22644461538462,0.167430018,1.01312,1.65231,0.63919,0.740803256225566,-0.363746444683025,0.0455468625107309
"3.fo_kg_ha",28,15,8628.23837882632,1290.11417310069,8049.52658412236,8532.13972987675,1002.50392940743,7071.73857544039,11434.0206185567,4362.28204311631,0.779736478793118,-0.730882548938443,333.106047141674
"3.netem_ha",29,15,2267.0522595329,905.737201394389,2351.09314716149,2314.65507671065,1191.4907140033,575.218390804598,3340.0495049505,2764.8311141459,-0.378948943713198,-1.20746264417311,233.860339802732
"3.ghg_ha",30,15,2585.69049072644,635.053311488059,2476.74047541517,2604.12802820389,862.65307807188,1540.77203204661,3390.92096219931,1850.1489301527,-0.0909341897895974,-1.63839254276309,163.970059956475
"3.tde_ha",31,15,484.831338752423,132.313511337684,465.050472158906,486.144400019567,90.7057100330057,209.847425301971,742.745455730015,532.898030428044,0.0579558432031759,-0.382209319221336,34.1632017259383
"3.tie_ha",32,15,1141.85122138652,418.790428427576,1142.355930814,1151.20349053029,554.822608465739,443.459577567371,1718.66336633663,1275.20378876926,-0.17106208106019,-1.4030756026735,108.131223656738
"3.tch4_ha",33,15,23.5142224772522,91.070192053414,0,0,0,0,352.713337158784,352.713337158784,3.13281319559889,8.38666666666666,23.5142224772522
"3.tn20_ha",34,15,935.49370811024,239.335348739197,974.965034965035,931.205049710129,227.366960983246,578.252002913328,1348.48797250859,770.235969595263,0.0898372683743507,-1.2768582074017,61.7961213217104
