"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.wood_aua_p",21,57,0.0625655880657821,0.136948038169754,0.00837988826815642,0.0307176710436489,0.0124240223463687,0,0.796351021457022,0.796351021457022,3.54986583598785,14.0638830574622,0.0181392107792418
"2.fwood_aua_p",22,57,0.03532724147082,0.122302816495358,0,0.00509938350420661,0,0,0.73210844147501,0.73210844147501,4.3663693370724,19.7297145566273,0.0161994037808289
"2.nue",23,51,0.143750980392157,0.123527304467553,0.094,0.118919512195122,0.06538266,0.0244,0.5274,0.503,1.78721056235899,2.59577951023439,0.0172972824279579
"2.farm_n_surplus",24,51,85.5576470588235,222.937514973037,45.5,50.9717073170732,35.019012,4.62,1619.74,1615.12,6.38101932296182,40.9792704299113,31.2174962199439
"2.dsecxx613*",25,57,8.05263157894737,20.5490884857208,1,2.31914893617021,0,1,77,76,2.55999566497457,4.77629616329818,2.721793260753
"2.dseczz612*",26,57,2.2280701754386,5.52920022587757,1,1,0,1,31,30,4.40746704074175,18.5066918507473,0.73236046078662
"2.outputinputlesssubsratio",27,57,0.628300175438597,0.237213899025837,0.60998,0.624273191489362,0.227178798,0.10512,1.22868,1.12356,0.190044520169692,-0.293805582038189,0.0314197484805281
"2.fo_kg_ha",28,57,129.746095022155,127.110005701404,95.6634146341463,102.912091246673,56.2890359926956,5.14580658684204,642.221995094031,637.076188507189,2.35277093660785,5.30903938728117,16.8361315458231
"2.netem_ha",29,57,1227.73754767026,5683.72170650078,2261.30625686059,2177.83410756921,1198.16483195058,-38551.4668769716,4040.64371772805,42592.1105946997,-6.07179785094499,39.2168794936329,752.827330881324
"2.ghg_ha",30,57,2704.0799617958,879.892521052605,2809.74656179569,2747.33939019798,1028.72112900919,986.572252819302,4040.64716006885,3054.07490724954,-0.368269141830461,-1.0774938412252,116.544611487371
"2.tde_ha",31,57,149.590951948263,89.8446675282566,120.958425896541,143.80396165629,72.2205667468747,0,381.55491959662,381.55491959662,0.664934244664624,-0.526423370304823,11.9002169250927
"2.tie_ha",32,57,368.377948101478,226.96873220609,322.885906040268,353.503791107791,217.792516995021,6.18863049095607,999.077203015337,992.888572524381,0.617221412808387,-0.126395971041465,30.0627429848997
"2.tch4_ha",33,57,1592.8587300401,496.784956680531,1703.34814344652,1611.72662426939,436.51056212498,527.482297403619,2381.20657185532,1853.7242744517,-0.346286353449564,-0.854261658223026,65.8007749626519
"2.tn20_ha",34,57,593.252331705955,210.150766054478,619.283771532185,599.982679287415,203.855369285373,157.359034880671,945.290102389078,787.931067508407,-0.315540703433058,-0.958848968200133,27.8351489501162
"3.cluster",1,6,3,0,3,3,0,3,3,0,NA,NA,0
"3.fa_aaua",2,6,66.05,23.6141271276327,67.9,66.05,30.09678,42,90.1,48.1,-0.0236028974394343,-2.25776530601437,9.64042703065239
"3.op_ha",3,6,-586.700601836892,557.541378258147,-605.251105055153,-586.700601836892,558.825122,-1263.84798099762,248.181818181818,1512.02979917944,0.205452754082673,-1.70881617394326,227.615314536754
"3.vc_ha",4,6,1006.39658104964,361.087780995391,874.964801864802,1006.39658104964,126.926946259237,761.97619047619,1727.14947856315,965.173288086961,1.23149438370903,-0.299303923961084,147.413469298758
"3.gm_ha",5,6,1027.03364598277,413.478310485073,1168.8319047619,1027.03364598277,340.635423845875,478.313539192399,1453.11875693674,974.805217744338,-0.373055201809056,-1.93318492383419,168.801813399418
"3.nm_ha",6,6,-487.428446963198,495.048636178466,-532.026940903824,-487.428446963198,527.079948752497,-983.32541567696,215.827505827506,1199.15292150447,0.207269401407283,-1.97482157302921,202.102759416326
"3.fbi_ha",7,6,70.9066309450386,346.780562369403,113.435471698113,70.9066309450386,405.272182162565,-412.992874109264,411.809523809524,824.802397918787,-0.1927566465066,-2.00966621256153,141.572571753406
"3.slr_ha",8,6,0.0364992641256303,0.0068352004484788,0.0341271377672209,0.0364992641256303,0.00240614255489239,0.031526,0.0500393974507532,0.0185133974507532,1.18806945069796,-0.36557337775487,0.0027904588980693
"3.sck_glu",9,6,0.594281302821353,0.317535879000323,0.690664504986702,0.594281302821353,0.157583765812365,0,0.913515801354402,0.913515801354402,-0.891862932623422,-0.769809465462105,0.129633479762822
"3.sd_glu",10,6,1.96782891858903,0.417037721078539,1.93136579572447,1.96782891858903,0.252630085840907,1.558,2.74101969872538,1.18301969872538,0.831311809653778,-0.820605201664882,0.170254936689259
"3.sd_dc",11,6,0,0,0,0,0,0,0,0,NA,NA,0
"3.lspec",12,6,0.992930391660066,0.0130271142505532,1,0.992930391660066,0,0.967638234033433,1,0.0323617659665667,-1.11518292165744,-0.573620798737083,0.00531829712246575
"3.feed_lu",13,6,268.735413873579,113.963325812868,262.39279372901,268.735413873579,116.041897493394,143.877039594587,439.492707672796,295.615668078209,0.255988529031726,-1.79734944624365,46.5253329386796
"3.homefeed_per",14,6,0.248907823418525,0.353815515416852,0.0524752704093121,0.248907823418525,0.0777998359088462,0,0.812865497076023,0.812865497076023,0.632960548437995,-1.68958865967055,0.14444457930852
"3.cspec",15,6,0.00706960833993431,0.0130271142505531,0,0.00706960833993431,0,0,0.0323617659665667,0.0323617659665667,1.11518292165744,-0.573620798737089,0.00531829712246575
"3.ifert_ha",16,6,189.381326615213,61.018097081291,213.289123196448,189.381326615213,41.2801325363582,103.586698337292,254.98,151.393301662708,-0.398410634052036,-1.86837841220475,24.9105338207951
"3.arable_ha",17,6,0.136295379207849,0.15547379548356,0.0923489567134478,0.136295379207849,0.136916563223358,0,0.4,0.4,0.615875060778934,-1.39335032453899,0.0634719112180915
"3.fodder_ha",18,6,0.0125786163522013,0.0308111917331217,0,0.0125786163522013,0,0,0.0754716981132075,0.0754716981132075,1.36082763487954,-0.083333333333333,0.0125786163522013
"3.grass_ha",19,6,0.826170112502194,0.166536428079904,0.891428563564652,0.826170112502194,0.111720808861844,0.578,1,0.422,-0.454746579318434,-1.78815028761296,0.067988212063579
"3.rough_grazing_ha",20,6,0.125505297595261,0.140384774084349,0.08026859045505,0.125505297595261,0.119006212208657,0,0.3279258400927,0.3279258400927,0.390798970791362,-1.88722308081316,0.0573118440270912
"3.wood_aua_p",21,6,0.0153929939215066,0.0247413973389024,0,0.0153929939215066,0,0,0.0566037735849057,0.0566037735849057,0.702554425869245,-1.5407592798085,0.0101006331672941
"3.fwood_aua_p",22,6,0,0,0,0,0,0,0,0,NA,NA,0
"3.nue",23,6,0.120516666666667,0.0676916366079789,0.11575,0.120516666666667,0.10014963,0.0429,0.2078,0.1649,0.104212899233793,-1.92048901464253,0.0276349949239084
"3.farm_n_surplus",24,6,181.331666666667,56.4523644913715,182.675,181.331666666667,60.816252,111.68,267.68,156,0.191333696916615,-1.57708197470715,23.0465812962453
"3.dsecxx613*",25,6,21.6666666666667,34.1974657930477,1,21.6666666666667,0,1,82,81,0.81452817129662,-1.26602078861518,13.9610569482082
"3.dseczz612*",26,6,1,0,1,1,0,1,1,0,NA,NA,0
"3.outputinputlesssubsratio",27,6,0.817375,0.17335563316489,0.823295,0.817375,0.211352043,0.55431,1.01298,0.45867,-0.232801416814191,-1.65855352531933,0.070772140881847
"3.fo_kg_ha",28,6,733.993564637168,533.311514317299,536.783892044611,733.993564637168,362.765839675506,274.58432304038,1508.79023307436,1234.20591003398,0.37921559657729,-1.90239675196942,217.723514004731
"3.netem_ha",29,6,13437.4928741806,2075.84795778005,12657.698945616,13437.4928741806,1078.63446426988,11798.986013986,17263.4994206257,5464.51340663971,0.879032670006853,-0.950876332878261,847.461380026608
"3.ghg_ha",30,6,13613.6890218015,2281.1016328263,12657.6870408541,13613.6890218015,1078.61681426988,11798.986013986,17667.3001158749,5868.31410188884,0.777875764361974,-1.1917013042984,931.255841975664
"3.tde_ha",31,6,579.955771058412,76.6643187280719,602.583320503367,579.955771058412,64.1785145570201,456.04,656.437054631829,200.397054631829,-0.490794707375353,-1.58829484903783,31.2980770603121
"3.tie_ha",32,6,2905.37940318934,1308.50647170305,2696.17740592741,2905.37940318934,163.836491415677,1455.52719200888,5387.02201622248,3931.4948242136,0.90288453368238,-0.590494699667699,534.195530133671
"3.tch4_ha",33,6,6468.35364872509,882.009892714726,6389.81707386042,6468.35364872509,685.869927256428,5491.82,7993.37195828505,2501.55195828505,0.565032498639326,-1.20471131718423,360.079030873002
"3.tn20_ha",34,6,3660.00019882865,1417.47842892964,3335.74756883886,3660.00019882865,782.548844764158,2522.06650831354,6403.08,3881.01349168646,1.05793697829446,-0.550089754339334,578.683145379929
"4.cluster",1,56,4,0,4,4,0,4,4,0,NA,NA,0
"4.fa_aaua",2,56,201.394107142857,134.88334709231,155.475,183.877173913043,93.514995,47,651.93,604.93,1.20810516495438,0.981238013115485,18.0245454285977
"4.op_ha",3,56,-105.947183077252,256.535277466442,-62.8672675985028,-82.7796391048049,247.701854589351,-1230.60416666667,256.733789544537,1487.3379562112,-1.56371315274037,4.48631176224887,34.2809684250148
"4.vc_ha",4,56,385.266006782485,111.406580618435,372.114806177252,379.00422792351,114.895490132603,179.989031078611,673.551088777219,493.562057698609,0.491565234652778,-0.338726283748171,14.8873305466498
"4.gm_ha",5,56,639.086800483264,222.209675459469,595.110403219299,618.89550863823,140.983929662674,257.60594795539,1638.60971524288,1381.00376728749,1.71119462758009,5.4619594644903,29.6940169141272
"4.nm_ha",6,56,-184.843180559463,226.698292954357,-158.219669117647,-169.368476098507,214.885589080728,-1208.85416666667,203.682409692618,1412.53657635929,-1.5536490333813,5.30647596025839,30.293833657204
"4.fbi_ha",7,56,95.6010810655798,154.442935024134,127.803445101269,97.1692674303043,138.242349824281,-261.777846248652,462.194304857621,723.972151106273,-0.104803575504951,-0.136921071436384,20.6383053095749
"4.slr_ha",8,56,0.0207040962518775,0.00436316520636022,0.0204310454002402,0.0204789323523181,0.00405055669279952,0.0124081784386617,0.0312156035846073,0.0188074251459456,0.421372578882657,-0.0418346923358333,0.000583052475860456
"4.sck_glu",9,56,0.513719333919563,0.208828689893015,0.505466368054622,0.515719908726207,0.199195982349124,0,1.11111111111111,1.11111111111111,0.0072772623545497,0.449538901079083,0.0279059075038759
"4.sd_glu",10,56,0.91766709737642,0.159335727899143,0.911460049793127,0.920256705717698,0.159570026724051,0.560223048327138,1.31955719557196,0.759334147244818,-0.0966786266287308,-0.311657548222498,0.0212921322596725
"4.sd_dc",11,56,0,0,0,0,0,0,0,0,NA,NA,0
"4.lspec",12,56,0.974704055954427,0.076005557241085,1,0.990300209857661,0,0.466249176005274,1,0.533750823994726,-5.46578934000247,32.9751995435357,0.0101566698102491
"4.feed_lu",13,56,179.664065709216,84.2243423280784,164.66274375075,172.979250886953,72.486766873668,38.4235100247185,522.49502322495,484.071513200232,1.27133240603696,3.09712707629388,11.2549511649297
"4.homefeed_per",14,56,0.186374173186935,0.246313225007717,0,0.159839068289165,0,0,0.683088387497413,0.683088387497413,0.716310585911362,-1.26683090698229,0.0329149892075085
"4.cspec",15,56,0.0252959440455733,0.076005557241085,0,0.00969979014233893,0,0,0.533750823994726,0.533750823994726,5.46578934000247,32.9751995435357,0.0101566698102491
"4.ifert_ha",16,56,73.6442149767647,32.1940367577037,74.1043200469474,73.2646510929024,29.4217493644532,0,152.708058124174,152.708058124174,0.158259914954065,-0.282161141710731,4.30210912301907
"4.arable_ha",17,56,0.0504927463980094,0.071593180002486,0,0.0396555369601517,0,0,0.213007180403339,0.213007180403339,1.0119901577422,-0.550963900104386,0.00956704109996208
"4.fodder_ha",18,56,0.0105628091525238,0.0226991186707637,0,0.00485672622248143,0,0,0.0909305807264991,0.0909305807264991,2.16914286000918,3.65823400029885,0.00303329732313291
"4.grass_ha",19,56,0.787819533389313,0.158767604653294,0.803612604315339,0.801924742527258,0.134480878872001,0.354770690564049,1,0.645229309435951,-0.781810659554426,0.19487680871478,0.0212162135975501
"4.rough_grazing_ha",20,54,0.978963776083854,2.21594765748181,0.371561072376363,0.496346768009085,0.507972022879795,0,13.0574191002368,13.0574191002368,4.22691924918284,18.3623722711394,0.301552280974784
"4.wood_aua_p",21,56,0.0108614255497112,0.0190799059573649,0,0.00689896190585996,0,0,0.107452339688042,0.107452339688042,2.7818527545073,9.82385955192447,0.00254965968086881
"4.fwood_aua_p",22,56,0.00171920470197422,0.00579437891831022,0,7.28279076542131e-05,0,0,0.0280873829692376,0.0280873829692376,3.40254145068143,10.6313136238375,0.00077430645290938
"4.nue",23,54,0.167074074074074,0.137060144056356,0.13365,0.145645454545455,0.10659894,0.018,0.6884,0.6704,1.62991750289264,2.93142698483359,0.0186515231672461
"4.farm_n_surplus",24,54,75.66,40.6662895487205,71.36,72.2381818181818,35.033838,5.16,234.53,229.37,1.27750861082884,3.14969001020212,5.53398106259121
"4.dsecxx613*",25,56,6.89285714285714,16.2946489503636,1,2.34782608695652,0,1,65,64,2.63888033056966,5.62233632131569,2.17746405750057
"4.dseczz612*",26,56,2.98214285714286,6.85563092097841,1,1.04347826086957,0,1,33,32,3.44656618088804,10.7466020029329,0.916122217016954
"4.outputinputlesssubsratio",27,56,0.764572142857143,0.146491682403836,0.76103,0.758125434782609,0.153293427,0.45701,1.26398,0.80697,0.525063488897448,0.793059629170307,0.0195757744845449
"4.fo_kg_ha",28,56,268.366356873513,202.52183001682,199.253141534392,226.628905387509,75.786006658017,77.3874862788145,1006.32011967091,928.932633392091,2.0203629345735,3.60464331041242,27.0631179023361
"4.netem_ha",29,56,5228.98728570579,716.260827333896,5244.77884615385,5239.09913555854,855.148269706154,3730.33980582524,6487.58455662418,2757.24475079894,-0.166958420724072,-1.05119871469106,95.7143791232388
"4.ghg_ha",30,56,5352.83149476486,683.492325887083,5280.2795062224,5366.45149749624,811.750198713888,4119.68773234201,6507.63118739742,2387.94345505541,-0.114156114000284,-1.20235529321392,91.3355039270966
"4.tde_ha",31,56,263.950165629328,106.011568469922,243.991331292797,258.071006806371,102.518029496498,86.7797947908445,609.966499162479,523.186704371635,0.709612552924616,0.529234206069695,14.1663917231777
"4.tie_ha",32,56,909.719625167731,303.032540868801,918.33861069467,909.328521817874,322.390339014048,147.761394101877,1526.35440896595,1378.59301486408,-0.0637209375135413,-0.46281966802141,40.4944266062366
"4.tch4_ha",33,56,2889.6692100122,469.360789290248,2896.00163398693,2915.28099811228,528.547421973425,1633.01115241636,3764.10857908847,2131.09742667212,-0.468222386196633,-0.175490692366713,62.7209737253537
"4.tn20_ha",34,56,1289.4924939556,249.011347456028,1272.63355422633,1287.33904063953,263.974944794106,831.42750929368,2027.16417910448,1195.7366698108,0.227508005960992,-0.21292128393066,33.2755409856921
"5.cluster",1,10,5,0,5,5,0,5,5,0,NA,NA,0
