"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.wood_aua_p",21,7,0.0113982886023391,0.0222301514855517,0,0.0113982886023391,0,0,0.059806508355321,0.059806508355321,1.3926490902839,0.255241128225746,0.00840220749115182
"2.fwood_aua_p",22,7,0,0,0,0,0,0,0,0,NA,NA,0
"2.nue",23,6,0.204316666666667,0.083006202579486,0.1994,0.204316666666667,0.05937813,0.0886,0.3372,0.2486,0.22135902835091,-1.25676004124092,0.0338871403009723
"2.farm_n_surplus",24,6,173.483333333333,103.279936418777,161.815,173.483333333333,61.535313,64.67,362.51,297.84,0.772723053166546,-0.888689396123149,42.1638574821823
"2.dsecxx613*",25,7,2.42857142857143,3.77964473009227,1,2.42857142857143,0,1,11,10,1.61984774146812,0.795918367346939,1.42857142857143
"2.dseczz612*",26,7,7.71428571428571,8.88283524021255,1,7.71428571428571,0,1,21,20,0.460217603446349,-1.83908705395782,3.35739614039473
"2.outputinputlesssubsratio",27,7,1.05724428571429,0.228012933467756,1.01979,1.05724428571429,0.255511284,0.79305,1.45388,0.66083,0.382939595487862,-1.22574464326609,0.0861807882374285
"2.fo_kg_ha",28,7,6613.77767801134,2083.59217636671,6081.69088507265,6613.77767801134,2850.45317623809,4131.93806193806,9377.10616438356,5245.1681024455,0.0724643657874198,-1.9131679010846,787.523818906593
"2.netem_ha",29,7,11123.6572169722,2998.57628228753,11450.8304794521,11123.6572169722,3474.4424042159,6129.69911504425,14450.8573487032,8321.15823365892,-0.37704750548092,-1.51797866694809,1133.35530431278
"2.ghg_ha",30,7,11254.1735325584,2946.86008727156,11450.8304794521,11254.1735325584,2920.63915470162,6129.69911504425,14450.8573487032,8321.15823365892,-0.457643675097062,-1.35633400359351,1113.80841991752
"2.tde_ha",31,7,573.6314499652,233.835727353685,490.395611702128,573.6314499652,241.683065378106,327.382617382617,892.808219178082,565.425601795465,0.213033447367423,-1.99131075516439,88.381597459965
"2.tie_ha",32,7,2803.33742143116,1227.49283862374,2906.39360639361,2803.33742143116,946.690534126832,1139.00412979351,4914.69616908851,3775.692039295,0.298744941290778,-1.18835057153827,463.948683873022
"2.tch4_ha",33,7,5735.72660488137,1386.31599456793,5419.44808231992,5735.72660488137,1903.10323719358,3481.02418879056,7556.34726224784,4075.32307345728,-0.228929813755539,-1.46317839709548,523.97819431113
"2.tn20_ha",34,7,2141.47805628068,663.649274580176,2065.6220767072,2141.47805628068,990.568907224496,1157.74867256637,2863.86635638298,1706.11768381661,-0.162202740680656,-1.83213624636341,250.835848329652
"3.cluster",1,18,3,0,3,3,0,3,3,0,NA,NA,0
"3.fa_aaua",2,18,170.627777777778,92.8621546769287,156.7,158.25,65.53092,72.8,466.5,393.7,1.70511973833267,3.06224567118952,21.8878197625501
"3.op_ha",3,18,327.758425019396,510.688972144498,396.869749373753,335.707838705137,284.312614481162,-953.718712753278,1482.04494382022,2435.7636565735,-0.436550788856487,1.0782516167134,120.370545093521
