"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.nue",23,12,0.593025,0.120297949238169,0.54845,0.58891,0.13573203,0.4396,0.7876,0.348,0.411010590949782,-1.34362198785852,0.0347270266878084
"2.farm_n_surplus",24,12,79.9275,43.5248286770165,66.435,73.449,36.62022,39.23,185.41,146.18,1.052283219894,0.173840654278488,12.5645357765539
"2.dsecxx613*",25,13,1.76923076923077,1.36344209960466,1,1.54545454545455,0,1,5,4,1.29298158681982,0.0976276481224798,0.378150800096221
"2.dseczz612*",26,13,1.07692307692308,0.277350098112615,1,1,0,1,2,1,2.81617022698962,6.44378698224852,0.0769230769230769
"2.outputinputlesssubsratio",27,13,0.974112307692308,0.133780342050806,1.01122,0.969878181818182,0.141647604,0.78297,1.21183,0.42886,-0.0085532455850672,-1.30852110222494,0.0371039909933303
"2.fo_kg_ha",28,13,4981.54909329919,2415.67757114508,4766.15632554392,5040.67331687712,2448.14376858572,661.93853427896,8650.79319296222,7988.85465868326,0.0464269425856416,-1.24177094760171,669.988411365529
"2.netem_ha",29,13,5109.15365790147,854.00664424334,4633.6333792227,5097.24987136354,1005.64540422173,3955.33484676504,6393.91412095506,2438.57927419002,0.253970028663731,-1.72501151120102,236.858826569715
"2.ghg_ha",30,13,5170.33380003068,873.272683163919,4678.52985943236,5164.32085616554,1072.20892578057,3955.33484676504,6451.47513581279,2496.14028904775,0.206312013617578,-1.70436404587766,242.202264354579
"2.tde_ha",31,13,546.676308728279,175.508532025691,505.631517960603,526.805435504647,86.4464926516626,284.892857142857,1027.03936577365,742.14650863079,1.36102455898844,1.80696745036766,48.6773085769264
"2.tie_ha",32,13,1648.60807226674,330.036306501276,1588.03912647862,1632.91641672131,246.111792816132,1225.99456829916,2243.82978723404,1017.83521893488,0.505230228828112,-1.1092657582751,91.5356019888538
"2.tch4_ha",33,13,1418.10386822135,921.0940965161,1516.34882263408,1399.5256329635,864.524917203343,0,3040.56832427915,3040.56832427915,-0.0711653426298294,-1.15662340055373,255.46553803969
