"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.wood_aua_p",21,35,0.0447931679590926,0.0818873614722664,0.00741656365883807,0.0262028226172554,0.0109957972805933,0,0.360021493820527,0.360021493820527,2.31583236604807,5.00802385929481,0.0138414903913556
"2.fwood_aua_p",22,35,0.0175461824073412,0.0497796232786694,0,0.00300073298257274,0,0,0.191499350990085,0.191499350990085,2.78240842654659,6.15301955306037,0.00841429208255003
"2.nue",23,31,0.150561290322581,0.126930744049447,0.1048,0.123552,0.05544924,0.0244,0.5274,0.503,1.84034006392944,2.62921292595232,0.0227974346214842
"2.farm_n_surplus",24,31,50.8564516129032,39.2487132314243,46.66,46.0652,36.353352,4.62,143.42,138.8,0.929243843217334,-0.115428958155741,7.04927699409224
"2.dsecxx613*",25,35,8.51428571428571,20.8360143933123,1,3.13793103448276,0,1,73,72,2.36847017269174,3.84979593400836,3.52192924321851
"2.dseczz612*",26,35,1,0,1,1,0,1,1,0,NA,NA,0
"2.outputinputlesssubsratio",27,35,0.592865714285714,0.225803718386068,0.57247,0.591046206896552,0.256652886,0.10512,1.11427,1.00915,0.111735721104599,-0.523103222816448,0.0381677946655011
"2.fo_kg_ha",28,35,86.1835526114307,81.521066088542,68.854296388543,73.6538125780438,38.58057850842,5.14580658684204,505.754978677597,500.609172090755,3.8558026534781,17.1529213497253,13.7795751709472
"2.netem_ha",29,35,1541.95051508827,1324.00012286487,1801.32953852409,1722.76911219207,877.895613232751,-3032.82115869018,3069.45736434109,6102.27852303126,-1.52033122820315,2.35704648492607,223.796867420065
"2.ghg_ha",30,35,2157.73940741674,662.014468218493,2200.65889508363,2177.59157597192,789.441852144047,986.572252819302,3093.36691855584,2106.79466573653,-0.222165939337428,-1.23952614899252,111.900868901339
"2.tde_ha",31,35,103.058503185723,58.3500008271362,94.1870575083841,98.0327219996785,47.3975759942095,0,292.768549280177,292.768549280177,1.06790629336913,1.6828022857445,9.86295029249333
"2.tie_ha",32,35,252.022264620787,150.307741785919,245.205655526992,246.017591362425,172.754087940298,6.18863049095607,564.717607973422,558.528977482466,0.317523505519666,-0.89924382981274,25.4066454978009
"2.tch4_ha",33,35,1330.39923134662,433.584666031071,1408.92580287929,1329.92113167583,478.888299169654,527.482297403619,2361.83879093199,1834.35649352837,0.0476887643626848,-0.787972515486654,73.2891850562406
"2.tn20_ha",34,35,472.259408263617,168.156094445613,487.407407407407,474.369999552637,195.519897451395,157.359034880671,803.045404208195,645.686369327523,-0.10913293250247,-1.13505587405758,28.4235677358479
